tx_name	gene_id
ENSCAFT00000040910	ENSCAFG00000026627
ENSCAFT00000040913	ENSCAFG00000026630
ENSCAFT00000040914	ENSCAFG00000026631
ENSCAFT00000040916	ENSCAFG00000026633
ENSCAFT00000040917	ENSCAFG00000026634
ENSCAFT00000040920	ENSCAFG00000026637
ENSCAFT00000040925	ENSCAFG00000026642
ENSCAFT00000040926	ENSCAFG00000026643
ENSCAFT00000040927	ENSCAFG00000026644
ENSCAFT00000040928	ENSCAFG00000026645
ENSCAFT00000040929	ENSCAFG00000026646
ENSCAFT00000040931	ENSCAFG00000026648
ENSCAFT00000040932	ENSCAFG00000026649
ENSCAFT00000040935	ENSCAFG00000026652
ENSCAFT00000040936	ENSCAFG00000026653
ENSCAFT00000040938	ENSCAFG00000026655
ENSCAFT00000040941	ENSCAFG00000026658
ENSCAFT00000040943	ENSCAFG00000026660
ENSCAFT00000040944	ENSCAFG00000026661
ENSCAFT00000040945	ENSCAFG00000026662
ENSCAFT00000040946	ENSCAFG00000026663
ENSCAFT00000040948	ENSCAFG00000026665
ENSCAFT00000040949	ENSCAFG00000026666
ENSCAFT00000040951	ENSCAFG00000026668
ENSCAFT00000040953	ENSCAFG00000026670
ENSCAFT00000040955	ENSCAFG00000026672
ENSCAFT00000040956	ENSCAFG00000026673
ENSCAFT00000040957	ENSCAFG00000026674
ENSCAFT00000040958	ENSCAFG00000026675
ENSCAFT00000040959	ENSCAFG00000026676
ENSCAFT00000040960	ENSCAFG00000026677
ENSCAFT00000040961	ENSCAFG00000026678
ENSCAFT00000040962	ENSCAFG00000026679
ENSCAFT00000040963	ENSCAFG00000026680
ENSCAFT00000040965	ENSCAFG00000026682
ENSCAFT00000040968	ENSCAFG00000026685
ENSCAFT00000040969	ENSCAFG00000026686
ENSCAFT00000040970	ENSCAFG00000026687
ENSCAFT00000040971	ENSCAFG00000026688
ENSCAFT00000040973	ENSCAFG00000026690
ENSCAFT00000040974	ENSCAFG00000026691
ENSCAFT00000040975	ENSCAFG00000026692
ENSCAFT00000040978	ENSCAFG00000026695
ENSCAFT00000040979	ENSCAFG00000026696
ENSCAFT00000040980	ENSCAFG00000026697
ENSCAFT00000040982	ENSCAFG00000026699
ENSCAFT00000040985	ENSCAFG00000026702
ENSCAFT00000040986	ENSCAFG00000026703
ENSCAFT00000040987	ENSCAFG00000026704
ENSCAFT00000040994	ENSCAFG00000026711
ENSCAFT00000040995	ENSCAFG00000026712
ENSCAFT00000040996	ENSCAFG00000026713
ENSCAFT00000040997	ENSCAFG00000026714
ENSCAFT00000041000	ENSCAFG00000026717
ENSCAFT00000041001	ENSCAFG00000026718
ENSCAFT00000041002	ENSCAFG00000026719
ENSCAFT00000041003	ENSCAFG00000026720
ENSCAFT00000041006	ENSCAFG00000026723
ENSCAFT00000041007	ENSCAFG00000026724
ENSCAFT00000041009	ENSCAFG00000026726
ENSCAFT00000041010	ENSCAFG00000026727
ENSCAFT00000041011	ENSCAFG00000026728
ENSCAFT00000041013	ENSCAFG00000026730
ENSCAFT00000041015	ENSCAFG00000026732
ENSCAFT00000041016	ENSCAFG00000026733
ENSCAFT00000041017	ENSCAFG00000026734
ENSCAFT00000041018	ENSCAFG00000026735
ENSCAFT00000041019	ENSCAFG00000026736
ENSCAFT00000041020	ENSCAFG00000026737
ENSCAFT00000041021	ENSCAFG00000026738
ENSCAFT00000041022	ENSCAFG00000026739
ENSCAFT00000041024	ENSCAFG00000026741
ENSCAFT00000041025	ENSCAFG00000026742
ENSCAFT00000041027	ENSCAFG00000026744
ENSCAFT00000041031	ENSCAFG00000026748
ENSCAFT00000041032	ENSCAFG00000026749
ENSCAFT00000041035	ENSCAFG00000026752
ENSCAFT00000041036	ENSCAFG00000026753
ENSCAFT00000041037	ENSCAFG00000026754
ENSCAFT00000041039	ENSCAFG00000026756
ENSCAFT00000041040	ENSCAFG00000026757
ENSCAFT00000041041	ENSCAFG00000026758
ENSCAFT00000041042	ENSCAFG00000026759
ENSCAFT00000041044	ENSCAFG00000026761
ENSCAFT00000041046	ENSCAFG00000026763
ENSCAFT00000041047	ENSCAFG00000026764
ENSCAFT00000041048	ENSCAFG00000026765
ENSCAFT00000041050	ENSCAFG00000026767
ENSCAFT00000041051	ENSCAFG00000026768
ENSCAFT00000041055	ENSCAFG00000026772
ENSCAFT00000041057	ENSCAFG00000026774
ENSCAFT00000041058	ENSCAFG00000026775
ENSCAFT00000041059	ENSCAFG00000026776
ENSCAFT00000041060	ENSCAFG00000026777
ENSCAFT00000041063	ENSCAFG00000026780
ENSCAFT00000041064	ENSCAFG00000026781
ENSCAFT00000041066	ENSCAFG00000026783
ENSCAFT00000041068	ENSCAFG00000026785
ENSCAFT00000041069	ENSCAFG00000026786
ENSCAFT00000041070	ENSCAFG00000026787
ENSCAFT00000041071	ENSCAFG00000026788
ENSCAFT00000041073	ENSCAFG00000026790
ENSCAFT00000041074	ENSCAFG00000026791
ENSCAFT00000041075	ENSCAFG00000026792
ENSCAFT00000041076	ENSCAFG00000026793
ENSCAFT00000041077	ENSCAFG00000026794
ENSCAFT00000041078	ENSCAFG00000026795
ENSCAFT00000041079	ENSCAFG00000026796
ENSCAFT00000041080	ENSCAFG00000026797
ENSCAFT00000041081	ENSCAFG00000026798
ENSCAFT00000041082	ENSCAFG00000026799
ENSCAFT00000041083	ENSCAFG00000026800
ENSCAFT00000041084	ENSCAFG00000026801
ENSCAFT00000041087	ENSCAFG00000026804
ENSCAFT00000041088	ENSCAFG00000026805
ENSCAFT00000041089	ENSCAFG00000026806
ENSCAFT00000041090	ENSCAFG00000026807
ENSCAFT00000041091	ENSCAFG00000026808
ENSCAFT00000041092	ENSCAFG00000026809
ENSCAFT00000041093	ENSCAFG00000026810
ENSCAFT00000041094	ENSCAFG00000026811
ENSCAFT00000041096	ENSCAFG00000026813
ENSCAFT00000041098	ENSCAFG00000026815
ENSCAFT00000041105	ENSCAFG00000026822
ENSCAFT00000041107	ENSCAFG00000026824
ENSCAFT00000041109	ENSCAFG00000026826
ENSCAFT00000041112	ENSCAFG00000026829
ENSCAFT00000041115	ENSCAFG00000026832
ENSCAFT00000041116	ENSCAFG00000026833
ENSCAFT00000041117	ENSCAFG00000026834
ENSCAFT00000041118	ENSCAFG00000026835
ENSCAFT00000041121	ENSCAFG00000026838
ENSCAFT00000041122	ENSCAFG00000026839
ENSCAFT00000041123	ENSCAFG00000026840
ENSCAFT00000041125	ENSCAFG00000026842
ENSCAFT00000041126	ENSCAFG00000026843
ENSCAFT00000041128	ENSCAFG00000026845
ENSCAFT00000041129	ENSCAFG00000026846
ENSCAFT00000041137	ENSCAFG00000026854
ENSCAFT00000041138	ENSCAFG00000026855
ENSCAFT00000041139	ENSCAFG00000026856
ENSCAFT00000041140	ENSCAFG00000026857
ENSCAFT00000041143	ENSCAFG00000026860
ENSCAFT00000041144	ENSCAFG00000026861
ENSCAFT00000041146	ENSCAFG00000026863
ENSCAFT00000041147	ENSCAFG00000026864
ENSCAFT00000041150	ENSCAFG00000026867
ENSCAFT00000041151	ENSCAFG00000026868
ENSCAFT00000041152	ENSCAFG00000026869
ENSCAFT00000041153	ENSCAFG00000026870
ENSCAFT00000041154	ENSCAFG00000026871
ENSCAFT00000041157	ENSCAFG00000026874
ENSCAFT00000041158	ENSCAFG00000026875
ENSCAFT00000041160	ENSCAFG00000026877
ENSCAFT00000041161	ENSCAFG00000026878
ENSCAFT00000041162	ENSCAFG00000026879
ENSCAFT00000041163	ENSCAFG00000026880
ENSCAFT00000041167	ENSCAFG00000026884
ENSCAFT00000041169	ENSCAFG00000026886
ENSCAFT00000041170	ENSCAFG00000026887
ENSCAFT00000041172	ENSCAFG00000026889
ENSCAFT00000041173	ENSCAFG00000026890
ENSCAFT00000041174	ENSCAFG00000026891
ENSCAFT00000041175	ENSCAFG00000026892
ENSCAFT00000041176	ENSCAFG00000026893
ENSCAFT00000041177	ENSCAFG00000026894
ENSCAFT00000041178	ENSCAFG00000026895
ENSCAFT00000041179	ENSCAFG00000026896
ENSCAFT00000041180	ENSCAFG00000026897
ENSCAFT00000041181	ENSCAFG00000026898
ENSCAFT00000041184	ENSCAFG00000026901
ENSCAFT00000041185	ENSCAFG00000026902
ENSCAFT00000041186	ENSCAFG00000026903
ENSCAFT00000041187	ENSCAFG00000026904
ENSCAFT00000041189	ENSCAFG00000026906
ENSCAFT00000041190	ENSCAFG00000026907
ENSCAFT00000041191	ENSCAFG00000026908
ENSCAFT00000041193	ENSCAFG00000026910
ENSCAFT00000041194	ENSCAFG00000026911
ENSCAFT00000041197	ENSCAFG00000026914
ENSCAFT00000041198	ENSCAFG00000026915
ENSCAFT00000041199	ENSCAFG00000026916
ENSCAFT00000041200	ENSCAFG00000026917
ENSCAFT00000041202	ENSCAFG00000026919
ENSCAFT00000041203	ENSCAFG00000026920
ENSCAFT00000041205	ENSCAFG00000026922
ENSCAFT00000041206	ENSCAFG00000026923
ENSCAFT00000041207	ENSCAFG00000026924
ENSCAFT00000041209	ENSCAFG00000026926
ENSCAFT00000041211	ENSCAFG00000026928
ENSCAFT00000041212	ENSCAFG00000026929
ENSCAFT00000041213	ENSCAFG00000026930
ENSCAFT00000041214	ENSCAFG00000026931
ENSCAFT00000041216	ENSCAFG00000026933
ENSCAFT00000041217	ENSCAFG00000026934
ENSCAFT00000041219	ENSCAFG00000026936
ENSCAFT00000041221	ENSCAFG00000026938
ENSCAFT00000041222	ENSCAFG00000026939
ENSCAFT00000041223	ENSCAFG00000026940
ENSCAFT00000041224	ENSCAFG00000026941
ENSCAFT00000041226	ENSCAFG00000026943
ENSCAFT00000041227	ENSCAFG00000026944
ENSCAFT00000041228	ENSCAFG00000026945
ENSCAFT00000041229	ENSCAFG00000026946
ENSCAFT00000041230	ENSCAFG00000026947
ENSCAFT00000041231	ENSCAFG00000026948
ENSCAFT00000041232	ENSCAFG00000026949
ENSCAFT00000041234	ENSCAFG00000026951
ENSCAFT00000041235	ENSCAFG00000026952
ENSCAFT00000041238	ENSCAFG00000026955
ENSCAFT00000041240	ENSCAFG00000026957
ENSCAFT00000041243	ENSCAFG00000026960
ENSCAFT00000041244	ENSCAFG00000026961
ENSCAFT00000041245	ENSCAFG00000026962
ENSCAFT00000041246	ENSCAFG00000026963
ENSCAFT00000041247	ENSCAFG00000026964
ENSCAFT00000041248	ENSCAFG00000026965
ENSCAFT00000041249	ENSCAFG00000026966
ENSCAFT00000041250	ENSCAFG00000026967
ENSCAFT00000041251	ENSCAFG00000026968
ENSCAFT00000041252	ENSCAFG00000026969
ENSCAFT00000041256	ENSCAFG00000026973
ENSCAFT00000041257	ENSCAFG00000026974
ENSCAFT00000041259	ENSCAFG00000026976
ENSCAFT00000041260	ENSCAFG00000026977
ENSCAFT00000041261	ENSCAFG00000026978
ENSCAFT00000041264	ENSCAFG00000026981
ENSCAFT00000041266	ENSCAFG00000026983
ENSCAFT00000041267	ENSCAFG00000026984
ENSCAFT00000041268	ENSCAFG00000026985
ENSCAFT00000041269	ENSCAFG00000026986
ENSCAFT00000041270	ENSCAFG00000026987
ENSCAFT00000041271	ENSCAFG00000026988
ENSCAFT00000041273	ENSCAFG00000026990
ENSCAFT00000041275	ENSCAFG00000026992
ENSCAFT00000041276	ENSCAFG00000026993
ENSCAFT00000041277	ENSCAFG00000026994
ENSCAFT00000041278	ENSCAFG00000026995
ENSCAFT00000041279	ENSCAFG00000026996
ENSCAFT00000041281	ENSCAFG00000026998
ENSCAFT00000041282	ENSCAFG00000026999
ENSCAFT00000041283	ENSCAFG00000027000
ENSCAFT00000041284	ENSCAFG00000027001
ENSCAFT00000041286	ENSCAFG00000027003
ENSCAFT00000041287	ENSCAFG00000027004
ENSCAFT00000041288	ENSCAFG00000027005
ENSCAFT00000041289	ENSCAFG00000027006
ENSCAFT00000041290	ENSCAFG00000027007
ENSCAFT00000041291	ENSCAFG00000027008
ENSCAFT00000041294	ENSCAFG00000027011
ENSCAFT00000041295	ENSCAFG00000027012
ENSCAFT00000041297	ENSCAFG00000027014
ENSCAFT00000041298	ENSCAFG00000027015
ENSCAFT00000041299	ENSCAFG00000027016
ENSCAFT00000041300	ENSCAFG00000027017
ENSCAFT00000041301	ENSCAFG00000027018
ENSCAFT00000041302	ENSCAFG00000027019
ENSCAFT00000041303	ENSCAFG00000027020
ENSCAFT00000041304	ENSCAFG00000027021
ENSCAFT00000041306	ENSCAFG00000027023
ENSCAFT00000041308	ENSCAFG00000027025
ENSCAFT00000041309	ENSCAFG00000027026
ENSCAFT00000041310	ENSCAFG00000027027
ENSCAFT00000041311	ENSCAFG00000027028
ENSCAFT00000041313	ENSCAFG00000027030
ENSCAFT00000041316	ENSCAFG00000027033
ENSCAFT00000041321	ENSCAFG00000027038
ENSCAFT00000041322	ENSCAFG00000027039
ENSCAFT00000041323	ENSCAFG00000027040
ENSCAFT00000041324	ENSCAFG00000027041
ENSCAFT00000041326	ENSCAFG00000027043
ENSCAFT00000041327	ENSCAFG00000027044
ENSCAFT00000041328	ENSCAFG00000027045
ENSCAFT00000041330	ENSCAFG00000027047
ENSCAFT00000041332	ENSCAFG00000027049
ENSCAFT00000041334	ENSCAFG00000027051
ENSCAFT00000041337	ENSCAFG00000027054
ENSCAFT00000041338	ENSCAFG00000027055
ENSCAFT00000041342	ENSCAFG00000027059
ENSCAFT00000041343	ENSCAFG00000027060
ENSCAFT00000041344	ENSCAFG00000027061
ENSCAFT00000041346	ENSCAFG00000027063
ENSCAFT00000041348	ENSCAFG00000027065
ENSCAFT00000041349	ENSCAFG00000027066
ENSCAFT00000041351	ENSCAFG00000027068
ENSCAFT00000041352	ENSCAFG00000027069
ENSCAFT00000041353	ENSCAFG00000027070
ENSCAFT00000041355	ENSCAFG00000027072
ENSCAFT00000041356	ENSCAFG00000027073
ENSCAFT00000041357	ENSCAFG00000027074
ENSCAFT00000041358	ENSCAFG00000027075
ENSCAFT00000041359	ENSCAFG00000027076
ENSCAFT00000041360	ENSCAFG00000027077
ENSCAFT00000041363	ENSCAFG00000027080
ENSCAFT00000041364	ENSCAFG00000027081
ENSCAFT00000041365	ENSCAFG00000027082
ENSCAFT00000041366	ENSCAFG00000027083
ENSCAFT00000041367	ENSCAFG00000027084
ENSCAFT00000041368	ENSCAFG00000027085
ENSCAFT00000041369	ENSCAFG00000027086
ENSCAFT00000041370	ENSCAFG00000027087
ENSCAFT00000041373	ENSCAFG00000027090
ENSCAFT00000041377	ENSCAFG00000027094
ENSCAFT00000041378	ENSCAFG00000027095
ENSCAFT00000041381	ENSCAFG00000027098
ENSCAFT00000041382	ENSCAFG00000027099
ENSCAFT00000041385	ENSCAFG00000027102
ENSCAFT00000041386	ENSCAFG00000027103
ENSCAFT00000041387	ENSCAFG00000027104
ENSCAFT00000041388	ENSCAFG00000027105
ENSCAFT00000041390	ENSCAFG00000027107
ENSCAFT00000041391	ENSCAFG00000027108
ENSCAFT00000041392	ENSCAFG00000027109
ENSCAFT00000041393	ENSCAFG00000027110
ENSCAFT00000041394	ENSCAFG00000027111
ENSCAFT00000041397	ENSCAFG00000027114
ENSCAFT00000041401	ENSCAFG00000027118
ENSCAFT00000041402	ENSCAFG00000027119
ENSCAFT00000041403	ENSCAFG00000027120
ENSCAFT00000041405	ENSCAFG00000027122
ENSCAFT00000041407	ENSCAFG00000027124
ENSCAFT00000041408	ENSCAFG00000027125
ENSCAFT00000041409	ENSCAFG00000027126
ENSCAFT00000041410	ENSCAFG00000027127
ENSCAFT00000041413	ENSCAFG00000027130
ENSCAFT00000041414	ENSCAFG00000027131
ENSCAFT00000041415	ENSCAFG00000027132
ENSCAFT00000041416	ENSCAFG00000027133
ENSCAFT00000041418	ENSCAFG00000027135
ENSCAFT00000041419	ENSCAFG00000027136
ENSCAFT00000041420	ENSCAFG00000027137
ENSCAFT00000041421	ENSCAFG00000027138
ENSCAFT00000041422	ENSCAFG00000027139
ENSCAFT00000041423	ENSCAFG00000027140
ENSCAFT00000041425	ENSCAFG00000027142
ENSCAFT00000041426	ENSCAFG00000027143
ENSCAFT00000041427	ENSCAFG00000027144
ENSCAFT00000041428	ENSCAFG00000027145
ENSCAFT00000041430	ENSCAFG00000027147
ENSCAFT00000041431	ENSCAFG00000027148
ENSCAFT00000041432	ENSCAFG00000027149
ENSCAFT00000041433	ENSCAFG00000027150
ENSCAFT00000041435	ENSCAFG00000027152
ENSCAFT00000041439	ENSCAFG00000027156
ENSCAFT00000041440	ENSCAFG00000027157
ENSCAFT00000041442	ENSCAFG00000027159
ENSCAFT00000041443	ENSCAFG00000027160
ENSCAFT00000041444	ENSCAFG00000027161
ENSCAFT00000041445	ENSCAFG00000027162
ENSCAFT00000041446	ENSCAFG00000027163
ENSCAFT00000041447	ENSCAFG00000027164
ENSCAFT00000041448	ENSCAFG00000027165
ENSCAFT00000041449	ENSCAFG00000027166
ENSCAFT00000041450	ENSCAFG00000027167
ENSCAFT00000041454	ENSCAFG00000027171
ENSCAFT00000041456	ENSCAFG00000027173
ENSCAFT00000041458	ENSCAFG00000027175
ENSCAFT00000041459	ENSCAFG00000027176
ENSCAFT00000041462	ENSCAFG00000027179
ENSCAFT00000041463	ENSCAFG00000027180
ENSCAFT00000041465	ENSCAFG00000027182
ENSCAFT00000041466	ENSCAFG00000027183
ENSCAFT00000041467	ENSCAFG00000027184
ENSCAFT00000041468	ENSCAFG00000027185
ENSCAFT00000041469	ENSCAFG00000027186
ENSCAFT00000041470	ENSCAFG00000027187
ENSCAFT00000041471	ENSCAFG00000027188
ENSCAFT00000041472	ENSCAFG00000027189
ENSCAFT00000041473	ENSCAFG00000027190
ENSCAFT00000041474	ENSCAFG00000027191
ENSCAFT00000041475	ENSCAFG00000027192
ENSCAFT00000041476	ENSCAFG00000027193
ENSCAFT00000041478	ENSCAFG00000027195
ENSCAFT00000041481	ENSCAFG00000027198
ENSCAFT00000041482	ENSCAFG00000027199
ENSCAFT00000041483	ENSCAFG00000027200
ENSCAFT00000041484	ENSCAFG00000027201
ENSCAFT00000041486	ENSCAFG00000027203
ENSCAFT00000041487	ENSCAFG00000027204
ENSCAFT00000041489	ENSCAFG00000027206
ENSCAFT00000041490	ENSCAFG00000027207
ENSCAFT00000041491	ENSCAFG00000027208
ENSCAFT00000041492	ENSCAFG00000027209
ENSCAFT00000041493	ENSCAFG00000027210
ENSCAFT00000041495	ENSCAFG00000027212
ENSCAFT00000041496	ENSCAFG00000027213
ENSCAFT00000041499	ENSCAFG00000027216
ENSCAFT00000041502	ENSCAFG00000027219
ENSCAFT00000041505	ENSCAFG00000027222
ENSCAFT00000041507	ENSCAFG00000027224
ENSCAFT00000041511	ENSCAFG00000027228
ENSCAFT00000041512	ENSCAFG00000027229
ENSCAFT00000041513	ENSCAFG00000027230
ENSCAFT00000041514	ENSCAFG00000027231
ENSCAFT00000041519	ENSCAFG00000027236
ENSCAFT00000041520	ENSCAFG00000027237
ENSCAFT00000041521	ENSCAFG00000027238
ENSCAFT00000041522	ENSCAFG00000027239
ENSCAFT00000041523	ENSCAFG00000027240
ENSCAFT00000041524	ENSCAFG00000027241
ENSCAFT00000041525	ENSCAFG00000027242
ENSCAFT00000041526	ENSCAFG00000027243
ENSCAFT00000041529	ENSCAFG00000027246
ENSCAFT00000041530	ENSCAFG00000027247
ENSCAFT00000041532	ENSCAFG00000027249
ENSCAFT00000041533	ENSCAFG00000027250
ENSCAFT00000041534	ENSCAFG00000027251
ENSCAFT00000041537	ENSCAFG00000027254
ENSCAFT00000041538	ENSCAFG00000027255
ENSCAFT00000041539	ENSCAFG00000027256
ENSCAFT00000041541	ENSCAFG00000027258
ENSCAFT00000041542	ENSCAFG00000027259
ENSCAFT00000041543	ENSCAFG00000027260
ENSCAFT00000041545	ENSCAFG00000027262
ENSCAFT00000041546	ENSCAFG00000027263
ENSCAFT00000041549	ENSCAFG00000027266
ENSCAFT00000041550	ENSCAFG00000027267
ENSCAFT00000041553	ENSCAFG00000027270
ENSCAFT00000041554	ENSCAFG00000027271
ENSCAFT00000041555	ENSCAFG00000027272
ENSCAFT00000041557	ENSCAFG00000027274
ENSCAFT00000041559	ENSCAFG00000027276
ENSCAFT00000041561	ENSCAFG00000027278
ENSCAFT00000041562	ENSCAFG00000027279
ENSCAFT00000041563	ENSCAFG00000027280
ENSCAFT00000041564	ENSCAFG00000027281
ENSCAFT00000041565	ENSCAFG00000027282
ENSCAFT00000041567	ENSCAFG00000027284
ENSCAFT00000041568	ENSCAFG00000027285
ENSCAFT00000041569	ENSCAFG00000027286
ENSCAFT00000041570	ENSCAFG00000027287
ENSCAFT00000041573	ENSCAFG00000027290
ENSCAFT00000041574	ENSCAFG00000027291
ENSCAFT00000041578	ENSCAFG00000027295
ENSCAFT00000041579	ENSCAFG00000027296
ENSCAFT00000041580	ENSCAFG00000027297
ENSCAFT00000041582	ENSCAFG00000027299
ENSCAFT00000041584	ENSCAFG00000027301
ENSCAFT00000041585	ENSCAFG00000027302
ENSCAFT00000041586	ENSCAFG00000027303
ENSCAFT00000041588	ENSCAFG00000027305
ENSCAFT00000041589	ENSCAFG00000027306
ENSCAFT00000041590	ENSCAFG00000027307
ENSCAFT00000041592	ENSCAFG00000027309
ENSCAFT00000041593	ENSCAFG00000027310
ENSCAFT00000041594	ENSCAFG00000027311
ENSCAFT00000041597	ENSCAFG00000027314
ENSCAFT00000041598	ENSCAFG00000027315
ENSCAFT00000041599	ENSCAFG00000027316
ENSCAFT00000041600	ENSCAFG00000027317
ENSCAFT00000041602	ENSCAFG00000027319
ENSCAFT00000041604	ENSCAFG00000027321
ENSCAFT00000041605	ENSCAFG00000027322
ENSCAFT00000041606	ENSCAFG00000027323
ENSCAFT00000041607	ENSCAFG00000027324
ENSCAFT00000041608	ENSCAFG00000027325
ENSCAFT00000041609	ENSCAFG00000027326
ENSCAFT00000041610	ENSCAFG00000027327
ENSCAFT00000041612	ENSCAFG00000027329
ENSCAFT00000041614	ENSCAFG00000027331
ENSCAFT00000041616	ENSCAFG00000027333
ENSCAFT00000041617	ENSCAFG00000027334
ENSCAFT00000041618	ENSCAFG00000027335
ENSCAFT00000041620	ENSCAFG00000027337
ENSCAFT00000041622	ENSCAFG00000027339
ENSCAFT00000041623	ENSCAFG00000027340
ENSCAFT00000041624	ENSCAFG00000027341
ENSCAFT00000041626	ENSCAFG00000027343
ENSCAFT00000041629	ENSCAFG00000027346
ENSCAFT00000041631	ENSCAFG00000027348
ENSCAFT00000041632	ENSCAFG00000027349
ENSCAFT00000041633	ENSCAFG00000027350
ENSCAFT00000041636	ENSCAFG00000027353
ENSCAFT00000041638	ENSCAFG00000027355
ENSCAFT00000041640	ENSCAFG00000027357
ENSCAFT00000041641	ENSCAFG00000027358
ENSCAFT00000041642	ENSCAFG00000027359
ENSCAFT00000041643	ENSCAFG00000027360
ENSCAFT00000041646	ENSCAFG00000027363
ENSCAFT00000041647	ENSCAFG00000027364
ENSCAFT00000041649	ENSCAFG00000027366
ENSCAFT00000041650	ENSCAFG00000027367
ENSCAFT00000041651	ENSCAFG00000027368
ENSCAFT00000041655	ENSCAFG00000027372
ENSCAFT00000041656	ENSCAFG00000027373
ENSCAFT00000041657	ENSCAFG00000027374
ENSCAFT00000041658	ENSCAFG00000027375
ENSCAFT00000041659	ENSCAFG00000027376
ENSCAFT00000041661	ENSCAFG00000027378
ENSCAFT00000041662	ENSCAFG00000027379
ENSCAFT00000041663	ENSCAFG00000027380
ENSCAFT00000041665	ENSCAFG00000027382
ENSCAFT00000041666	ENSCAFG00000027383
ENSCAFT00000041667	ENSCAFG00000027384
ENSCAFT00000041668	ENSCAFG00000027385
ENSCAFT00000041669	ENSCAFG00000027386
ENSCAFT00000041672	ENSCAFG00000027389
ENSCAFT00000041673	ENSCAFG00000027390
ENSCAFT00000041674	ENSCAFG00000027391
ENSCAFT00000041675	ENSCAFG00000027392
ENSCAFT00000041676	ENSCAFG00000027393
ENSCAFT00000041678	ENSCAFG00000027395
ENSCAFT00000041679	ENSCAFG00000027396
ENSCAFT00000041681	ENSCAFG00000027398
ENSCAFT00000041683	ENSCAFG00000027400
ENSCAFT00000041684	ENSCAFG00000027401
ENSCAFT00000041685	ENSCAFG00000027402
ENSCAFT00000041686	ENSCAFG00000027403
ENSCAFT00000041687	ENSCAFG00000027404
ENSCAFT00000041689	ENSCAFG00000027406
ENSCAFT00000041690	ENSCAFG00000027407
ENSCAFT00000041691	ENSCAFG00000027408
ENSCAFT00000041692	ENSCAFG00000027409
ENSCAFT00000041695	ENSCAFG00000027412
ENSCAFT00000041696	ENSCAFG00000027413
ENSCAFT00000041699	ENSCAFG00000027416
ENSCAFT00000041700	ENSCAFG00000027417
ENSCAFT00000041701	ENSCAFG00000027418
ENSCAFT00000041702	ENSCAFG00000027419
ENSCAFT00000041703	ENSCAFG00000027420
ENSCAFT00000041708	ENSCAFG00000027425
ENSCAFT00000041709	ENSCAFG00000027426
ENSCAFT00000041710	ENSCAFG00000027427
ENSCAFT00000041712	ENSCAFG00000027429
ENSCAFT00000041713	ENSCAFG00000027430
ENSCAFT00000041715	ENSCAFG00000027432
ENSCAFT00000041716	ENSCAFG00000027433
ENSCAFT00000041718	ENSCAFG00000027435
ENSCAFT00000041719	ENSCAFG00000027436
ENSCAFT00000041720	ENSCAFG00000027437
ENSCAFT00000041721	ENSCAFG00000027438
ENSCAFT00000041723	ENSCAFG00000027440
ENSCAFT00000041725	ENSCAFG00000027442
ENSCAFT00000041728	ENSCAFG00000027445
ENSCAFT00000041731	ENSCAFG00000027448
ENSCAFT00000041734	ENSCAFG00000027451
ENSCAFT00000041735	ENSCAFG00000027452
ENSCAFT00000041736	ENSCAFG00000027453
ENSCAFT00000041738	ENSCAFG00000027455
ENSCAFT00000041739	ENSCAFG00000027456
ENSCAFT00000041740	ENSCAFG00000027457
ENSCAFT00000041741	ENSCAFG00000027458
ENSCAFT00000041742	ENSCAFG00000027459
ENSCAFT00000041743	ENSCAFG00000027460
ENSCAFT00000041745	ENSCAFG00000027462
ENSCAFT00000041746	ENSCAFG00000027463
ENSCAFT00000041747	ENSCAFG00000027464
ENSCAFT00000041748	ENSCAFG00000027465
ENSCAFT00000041750	ENSCAFG00000027467
ENSCAFT00000041752	ENSCAFG00000027469
ENSCAFT00000041753	ENSCAFG00000027470
ENSCAFT00000041754	ENSCAFG00000027471
ENSCAFT00000041755	ENSCAFG00000027472
ENSCAFT00000041756	ENSCAFG00000027473
ENSCAFT00000041757	ENSCAFG00000027474
ENSCAFT00000041758	ENSCAFG00000027475
ENSCAFT00000041759	ENSCAFG00000027476
ENSCAFT00000041760	ENSCAFG00000027477
ENSCAFT00000041761	ENSCAFG00000027478
ENSCAFT00000041762	ENSCAFG00000027479
ENSCAFT00000041763	ENSCAFG00000027480
ENSCAFT00000041765	ENSCAFG00000027482
ENSCAFT00000041766	ENSCAFG00000027483
ENSCAFT00000041767	ENSCAFG00000027484
ENSCAFT00000041768	ENSCAFG00000027485
ENSCAFT00000041769	ENSCAFG00000027486
ENSCAFT00000041770	ENSCAFG00000027487
ENSCAFT00000041771	ENSCAFG00000027488
ENSCAFT00000041773	ENSCAFG00000027490
ENSCAFT00000041774	ENSCAFG00000027491
ENSCAFT00000041775	ENSCAFG00000027492
ENSCAFT00000041776	ENSCAFG00000027493
ENSCAFT00000041777	ENSCAFG00000027494
ENSCAFT00000041780	ENSCAFG00000027497
ENSCAFT00000041781	ENSCAFG00000027498
ENSCAFT00000041782	ENSCAFG00000027499
ENSCAFT00000041785	ENSCAFG00000027502
ENSCAFT00000041786	ENSCAFG00000027503
ENSCAFT00000041787	ENSCAFG00000027504
ENSCAFT00000041788	ENSCAFG00000027505
ENSCAFT00000041789	ENSCAFG00000027506
ENSCAFT00000041791	ENSCAFG00000027508
